Company;Date;Open;High;Low;Close;Volume;Ex-Dividend;Split Ratio;Adj. Open;Adj. High;Adj. Low;Adj. Close;Adj. Volume
T Mobile;23/10/15;40.91;41.5;40.37;41.27;3226371.0;0.0;1.0;40.91;41.5;40.37;41.27;3226371.0
T Mobile;22/10/15;40.22;40.83;39.9;40.44;2263252.0;0.0;1.0;40.22;40.83;39.9;40.44;2263252.0
T Mobile;21/10/15;40.89;41.24;39.84;40.22;4072688.0;0.0;1.0;40.89;41.24;39.84;40.22;4072688.0
T Mobile;20/10/15;41.23;42.06;40.04;40.7;3493159.0;0.0;1.0;41.23;42.06;40.04;40.7;3493159.0
T Mobile;19/10/15;40.51;41.5;40.42;41.21;2655972.0;0.0;1.0;40.51;41.5;40.42;41.21;2655972.0
T Mobile;16/10/15;40.38;40.97;40.2;40.54;2274547.0;0.0;1.0;40.38;40.97;40.2;40.54;2274547.0
T Mobile;15/10/15;39.67;40.03;39.22;39.94;2725661.0;0.0;1.0;39.67;40.03;39.22;39.94;2725661.0
T Mobile;14/10/15;40.09;40.19;39.136;39.51;2868031.0;0.0;1.0;40.09;40.19;39.136;39.51;2868031.0
T Mobile;13/10/15;40.61;40.61;40.05;40.18;2387133.0;0.0;1.0;40.61;40.61;40.05;40.18;2387133.0
T Mobile;12/10/15;39.66;40.57;39.52;40.53;1114198.0;0.0;1.0;39.66;40.57;39.52;40.53;1114198.0
T Mobile;9/10/15;39.45;39.96;39.45;39.61;2063526.0;0.0;1.0;39.45;39.96;39.45;39.61;2063526.0
T Mobile;8/10/15;40.36;40.36;39.35;39.56;3530523.0;0.0;1.0;40.36;40.36;39.35;39.56;3530523.0
T Mobile;7/10/15;40.81;40.99;39.64;40.37;3160894.0;0.0;1.0;40.81;40.99;39.64;40.37;3160894.0
T Mobile;6/10/15;41.0;41.38;40.4;40.65;2699270.0;0.0;1.0;41.0;41.38;40.4;40.65;2699270.0
T Mobile;5/10/15;40.87;41.49;40.65;40.96;2124003.0;0.0;1.0;40.87;41.49;40.65;40.96;2124003.0
T Mobile;2/10/15;39.78;40.72;38.2;40.7;4610005.0;0.0;1.0;39.78;40.72;38.2;40.7;4610005.0
T Mobile;1/10/15;39.95;40.64;39.5;40.13;2469665.0;0.0;1.0;39.95;40.64;39.5;40.13;2469665.0
T Mobile;30/9/15;40.07;40.28;39.1;39.81;4120566.0;0.0;1.0;40.07;40.28;39.1;39.81;4120566.0
T Mobile;29/9/15;40.6;40.93;39.0;39.56;4196531.0;0.0;1.0;40.6;40.93;39.0;39.56;4196531.0
T Mobile;28/9/15;42.43;42.69;40.36;40.54;2875016.0;0.0;1.0;42.43;42.69;40.36;40.54;2875016.0
T Mobile;25/9/15;43.0;43.31;42.39;42.73;5269373.0;0.0;1.0;43.0;43.31;42.39;42.73;5269373.0
T Mobile;24/9/15;42.76;42.76;41.895;42.52;4490662.0;0.0;1.0;42.76;42.76;41.895;42.52;4490662.0
T Mobile;23/9/15;42.48;43.28;42.35;43.03;3106283.0;0.0;1.0;42.48;43.28;42.35;43.03;3106283.0
T Mobile;22/9/15;42.52;42.73;41.79;42.34;2371016.0;0.0;1.0;42.52;42.73;41.79;42.34;2371016.0
T Mobile;21/9/15;42.0;43.43;41.77;42.81;4175310.0;0.0;1.0;42.0;43.43;41.77;42.81;4175310.0
T Mobile;18/9/15;42.0;42.76;41.53;41.84;5410952.0;0.0;1.0;42.0;42.76;41.53;41.84;5410952.0
T Mobile;17/9/15;41.35;42.73;41.35;42.47;4182447.0;0.0;1.0;41.35;42.73;41.35;42.47;4182447.0
T Mobile;16/9/15;41.3;41.74;40.64;41.53;2736001.0;0.0;1.0;41.3;41.74;40.64;41.53;2736001.0
T Mobile;15/9/15;40.1;41.57;39.89;41.31;4564151.0;0.0;1.0;40.1;41.57;39.89;41.31;4564151.0
T Mobile;14/9/15;39.87;39.99;39.55;39.95;1636166.0;0.0;1.0;39.87;39.99;39.55;39.95;1636166.0
T Mobile;11/9/15;39.36;39.82;39.23;39.82;2726685.0;0.0;1.0;39.36;39.82;39.23;39.82;2726685.0
T Mobile;10/9/15;39.48;39.98;39.34;39.65;3158226.0;0.0;1.0;39.48;39.98;39.34;39.65;3158226.0
T Mobile;9/9/15;40.78;40.79;39.4;39.44;2443531.0;0.0;1.0;40.78;40.79;39.4;39.44;2443531.0
T Mobile;8/9/15;39.88;40.46;39.74;40.28;4158688.0;0.0;1.0;39.88;40.46;39.74;40.28;4158688.0
T Mobile;4/9/15;39.11;39.51;38.86;39.22;1215168.0;0.0;1.0;39.11;39.51;38.86;39.22;1215168.0
T Mobile;3/9/15;39.41;39.84;39.16;39.45;1825991.0;0.0;1.0;39.41;39.84;39.16;39.45;1825991.0
T Mobile;2/9/15;39.26;39.61;38.65;39.32;2213741.0;0.0;1.0;39.26;39.61;38.65;39.32;2213741.0
T Mobile;1/9/15;38.8;39.58;386.799;38.96;2349540.0;0.0;1.0;38.8;39.58;386.799;38.96;2349540.0
T Mobile;31/8/15;39.83;40.24;39.46;39.61;2214065.0;0.0;1.0;39.83;40.24;39.46;39.61;2214065.0
T Mobile;28/8/15;39.81;40.27;39.67;40.0;1780593.0;0.0;1.0;39.81;40.27;39.67;40.0;1780593.0
T Mobile;27/8/15;39.42;39.95;38.94;39.94;3757961.0;0.0;1.0;39.42;39.95;38.94;39.94;3757961.0
T Mobile;26/8/15;39.0;39.3;37.735;38.96;3306800.0;0.0;1.0;39.0;39.3;37.735;38.96;3306800.0
T Mobile;25/8/15;39.71;39.71;38.0;38.13;4531753.0;0.0;1.0;39.71;39.71;38.0;38.13;4531753.0
T Mobile;24/8/15;38.27;39.74;36.43;38.73;9109594.0;0.0;1.0;38.27;39.74;36.43;38.73;9109594.0
T Mobile;21/8/15;40.45;41.02;40.08;40.13;2449403.0;0.0;1.0;40.45;41.02;40.08;40.13;2449403.0
T Mobile;20/8/15;41.43;41.73;40.57;40.74;2273950.0;0.0;1.0;41.43;41.73;40.57;40.74;2273950.0
T Mobile;19/8/15;42.02;42.08;41.395;41.86;2086557.0;0.0;1.0;42.02;42.08;41.395;41.86;2086557.0
T Mobile;18/8/15;42.02;42.16;41.67;42.04;2347674.0;0.0;1.0;42.02;42.16;41.67;42.04;2347674.0
T Mobile;17/8/15;41.17;42.56;41.0;42.0;3836128.0;0.0;1.0;41.17;42.56;41.0;42.0;3836128.0
T Mobile;14/8/15;41.23;41.44;41.07;41.23;2123790.0;0.0;1.0;41.23;41.44;41.07;41.23;2123790.0
T Mobile;13/8/15;41.34;41.51;41.02;41.23;3495026.0;0.0;1.0;41.34;41.51;41.02;41.23;3495026.0
T Mobile;12/8/15;40.87;41.38;40.39;41.36;2798086.0;0.0;1.0;40.87;41.38;40.39;41.36;2798086.0
T Mobile;11/8/15;41.22;41.65;40.655;40.95;2842597.0;0.0;1.0;41.22;41.65;40.655;40.95;2842597.0
T Mobile;10/8/15;40.63;41.71;40.37;41.47;3455171.0;0.0;1.0;40.63;41.71;40.37;41.47;3455171.0
T Mobile;7/8/15;40.3;40.68;40.07;40.36;2421116.0;0.0;1.0;40.3;40.68;40.07;40.36;2421116.0
T Mobile;6/8/15;40.97;41.5;40.16;40.42;4279737.0;0.0;1.0;40.97;41.5;40.16;40.42;4279737.0
T Mobile;5/8/15;41.25;42.02;40.15;40.74;5980706.0;0.0;1.0;41.25;42.02;40.15;40.74;5980706.0
T Mobile;4/8/15;41.56;41.95;40.85;41.21;3666115.0;0.0;1.0;41.56;41.95;40.85;41.21;3666115.0
T Mobile;3/8/15;40.69;41.8;40.66;41.49;5018503.0;0.0;1.0;40.69;41.8;40.66;41.49;5018503.0
T Mobile;31/7/15;39.55;41.21;39.55;40.66;10469861.0;0.0;1.0;39.55;41.21;39.55;40.66;10469861.0
T Mobile;30/7/15;37.75;39.69;37.71;38.86;7424756.0;0.0;1.0;37.75;39.69;37.71;38.86;7424756.0
T Mobile;29/7/15;37.0;37.55;36.61;37.04;4825736.0;0.0;1.0;37.0;37.55;36.61;37.04;4825736.0
T Mobile;28/7/15;36.55;37.19;36.43;36.92;3792104.0;0.0;1.0;36.55;37.19;36.43;36.92;3792104.0
T Mobile;27/7/15;37.18;37.2;36.33;36.5;3027657.0;0.0;1.0;37.18;37.2;36.33;36.5;3027657.0
T Mobile;24/7/15;37.9;38.09;36.975;37.4;2953834.0;0.0;1.0;37.9;38.09;36.975;37.4;2953834.0
T Mobile;23/7/15;37.72;38.21;37.58;37.93;2385163.0;0.0;1.0;37.72;38.21;37.58;37.93;2385163.0
T Mobile;22/7/15;37.45;37.77;37.22;37.73;4181088.0;0.0;1.0;37.45;37.77;37.22;37.73;4181088.0
T Mobile;21/7/15;37.85;38.03;37.56;37.63;1845357.0;0.0;1.0;37.85;38.03;37.56;37.63;1845357.0
T Mobile;20/7/15;38.1;38.4;37.76;38.08;1507616.0;0.0;1.0;38.1;38.4;37.76;38.08;1507616.0
T Mobile;17/7/15;38.68;38.76;37.73;38.04;4434017.0;0.0;1.0;38.68;38.76;37.73;38.04;4434017.0
T Mobile;16/7/15;39.35;39.69;37.01;38.62;5880309.0;0.0;1.0;39.35;39.69;37.01;38.62;5880309.0
T Mobile;15/7/15;39.5;39.53;38.77;39.05;2116712.0;0.0;1.0;39.5;39.53;38.77;39.05;2116712.0
T Mobile;14/7/15;39.2;39.6;39.05;39.44;2100444.0;0.0;1.0;39.2;39.6;39.05;39.44;2100444.0
T Mobile;13/7/15;39.13;39.45;38.86;39.26;2686955.0;0.0;1.0;39.13;39.45;38.86;39.26;2686955.0
T Mobile;10/7/15;39.16;39.21;388.601;39.03;2606789.0;0.0;1.0;39.16;39.21;388.601;39.03;2606789.0
T Mobile;9/7/15;39.47;39.7;38.41;38.77;5942438.0;0.0;1.0;39.47;39.7;38.41;38.77;5942438.0
T Mobile;8/7/15;38.51;39.36;37.91;38.47;5076335.0;0.0;1.0;38.51;39.36;37.91;38.47;5076335.0
T Mobile;7/7/15;38.49;38.735;37.61;38.68;2132249.0;0.0;1.0;38.49;38.735;37.61;38.68;2132249.0
T Mobile;6/7/15;38.73;38.81;38.25;38.55;1840654.0;0.0;1.0;38.73;38.81;38.25;38.55;1840654.0
T Mobile;2/7/15;38.86;39.25;38.61;38.97;1804128.0;0.0;1.0;38.86;39.25;38.61;38.97;1804128.0
T Mobile;1/7/15;38.95;39.0;38.52;38.63;2068391.0;0.0;1.0;38.95;39.0;38.52;38.63;2068391.0
T Mobile;30/6/15;39.07;39.33;38.63;38.77;2606009.0;0.0;1.0;39.07;39.33;38.63;38.77;2606009.0
T Mobile;29/6/15;38.76;39.31;38.6;38.68;2268646.0;0.0;1.0;38.76;39.31;38.6;38.68;2268646.0
T Mobile;26/6/15;39.35;39.4;38.94;39.1;3780365.0;0.0;1.0;39.35;39.4;38.94;39.1;3780365.0
T Mobile;25/6/15;39.31;39.716;39.24;39.3;2375269.0;0.0;1.0;39.31;39.716;39.24;39.3;2375269.0
T Mobile;24/6/15;39.36;39.48;38.85;39.03;3027998.0;0.0;1.0;39.36;39.48;38.85;39.03;3027998.0
T Mobile;23/6/15;39.18;39.73;39.18;39.5;2112858.0;0.0;1.0;39.18;39.73;39.18;39.5;2112858.0
T Mobile;22/6/15;39.37;39.77;39.13;39.2;3372300.0;0.0;1.0;39.37;39.77;39.13;39.2;3372300.0
T Mobile;19/6/15;39.51;39.58;38.98;39.16;2422336.0;0.0;1.0;39.51;39.58;38.98;39.16;2422336.0
T Mobile;18/6/15;39.79;40.28;39.54;39.57;2769798.0;0.0;1.0;39.79;40.28;39.54;39.57;2769798.0
T Mobile;17/6/15;39.59;40.34;39.23;39.77;7334192.0;0.0;1.0;39.59;40.34;39.23;39.77;7334192.0
T Mobile;16/6/15;38.87;39.14;38.71;38.85;1387561.0;0.0;1.0;38.87;39.14;38.71;38.85;1387561.0
T Mobile;15/6/15;38.59;39.24;38.44;38.96;2544898.0;0.0;1.0;38.59;39.24;38.44;38.96;2544898.0
T Mobile;12/6/15;39.0;39.25;38.63;39.0;5796492.0;0.0;1.0;39.0;39.25;38.63;39.0;5796492.0
T Mobile;11/6/15;37.6;38.28;37.58;38.12;6433969.0;0.0;1.0;37.6;38.28;37.58;38.12;6433969.0
T Mobile;10/6/15;38.84;38.98;38.48;38.66;3154822.0;0.0;1.0;38.84;38.98;38.48;38.66;3154822.0
T Mobile;9/6/15;39.48;39.5;37.92;38.79;11471970.0;0.0;1.0;39.48;39.5;37.92;38.79;11471970.0
T Mobile;8/6/15;40.3;40.36;39.09;39.48;5255327.0;0.0;1.0;40.3;40.36;39.09;39.48;5255327.0
T Mobile;5/6/15;39.31;40.59;39.25;40.24;9641304.0;0.0;1.0;39.31;40.59;39.25;40.24;9641304.0
T Mobile;4/6/15;40.43;40.77;39.19;39.34;18957407.0;0.0;1.0;40.43;40.77;39.19;39.34;18957407.0
T Mobile;3/6/15;38.76;38.8;38.23;38.33;4115714.0;0.0;1.0;38.76;38.8;38.23;38.33;4115714.0
T Mobile;2/6/15;38.81;38.95;38.4;38.64;4384288.0;0.0;1.0;38.81;38.95;38.4;38.64;4384288.0
T Mobile;1/6/15;39.04;39.12;38.57;38.89;5255122.0;0.0;1.0;39.04;39.12;38.57;38.89;5255122.0
T Mobile;29/5/15;38.27;39.07;38.135;38.88;6655363.0;0.0;1.0;38.27;39.07;38.135;38.88;6655363.0
T Mobile;28/5/15;38.49;38.49;37.95;38.32;8532959.0;0.0;1.0;38.49;38.49;37.95;38.32;8532959.0
T Mobile;27/5/15;37.7;38.99;37.62;38.65;13287201.0;0.0;1.0;37.7;38.99;37.62;38.65;13287201.0
T Mobile;26/5/15;36.55;38.7;36.44;38.55;13521281.0;0.0;1.0;36.55;38.7;36.44;38.55;13521281.0
T Mobile;22/5/15;36.18;36.74;36.1;36.68;5645577.0;0.0;1.0;36.18;36.74;36.1;36.68;5645577.0
T Mobile;21/5/15;35.31;36.815;35.26;36.25;8723635.0;0.0;1.0;35.31;36.815;35.26;36.25;8723635.0
T Mobile;20/5/15;34.36;35.55;34.33;35.21;6234112.0;0.0;1.0;34.36;35.55;34.33;35.21;6234112.0
T Mobile;19/5/15;34.73;347.355;34.295;34.4;2519485.0;0.0;1.0;34.73;347.355;34.295;34.4;2519485.0
T Mobile;18/5/15;34.38;35.05;34.37;34.83;3232330.0;0.0;1.0;34.38;35.05;34.37;34.83;3232330.0
T Mobile;15/5/15;34.11;34.54;33.93;34.4;2277950.0;0.0;1.0;34.11;34.54;33.93;34.4;2277950.0
T Mobile;14/5/15;34.17;34.51;34.05;34.08;2803055.0;0.0;1.0;34.17;34.51;34.05;34.08;2803055.0
T Mobile;13/5/15;34.72;34.84;33.79;33.93;6145762.0;0.0;1.0;34.72;34.84;33.79;33.93;6145762.0
T Mobile;12/5/15;33.72;34.57;33.37;34.56;7012747.0;0.0;1.0;33.72;34.57;33.37;34.56;7012747.0
T Mobile;11/5/15;33.71;34.33;33.606;33.97;3780930.0;0.0;1.0;33.71;34.33;33.606;33.97;3780930.0
T Mobile;8/5/15;33.49;33.865;33.22;33.77;2636544.0;0.0;1.0;33.49;33.865;33.22;33.77;2636544.0
T Mobile;7/5/15;33.2;33.595;32.97;33.3;2264333.0;0.0;1.0;33.2;33.595;32.97;33.3;2264333.0
T Mobile;6/5/15;33.75;33.8;32.9;33.3;4407052.0;0.0;1.0;33.75;33.8;32.9;33.3;4407052.0
T Mobile;5/5/15;34.11;34.32;33.61;33.8;3980334.0;0.0;1.0;34.11;34.32;33.61;33.8;3980334.0
T Mobile;4/5/15;34.0;34.27;33.89;34.15;1878345.0;0.0;1.0;34.0;34.27;33.89;34.15;1878345.0
T Mobile;1/5/15;34.12;34.28;33.49;33.85;2815725.0;0.0;1.0;34.12;34.28;33.49;33.85;2815725.0
T Mobile;30/4/15;34.5;34.66;33.89;34.04;4402560.0;0.0;1.0;34.5;34.66;33.89;34.04;4402560.0
T Mobile;29/4/15;33.94;35.28;33.92;34.62;5154857.0;0.0;1.0;33.94;35.28;33.92;34.62;5154857.0
T Mobile;28/4/15;34.33;35.0;33.18;33.97;10221235.0;0.0;1.0;34.33;35.0;33.18;33.97;10221235.0
T Mobile;27/4/15;34.51;34.75;34.03;34.06;7548155.0;0.0;1.0;34.51;34.75;34.03;34.06;7548155.0
T Mobile;24/4/15;34.6;34.81;34.24;34.31;4244001.0;0.0;1.0;34.6;34.81;34.24;34.31;4244001.0
T Mobile;23/4/15;34.08;34.52;33.82;34.44;3805326.0;0.0;1.0;34.08;34.52;33.82;34.44;3805326.0
T Mobile;22/4/15;33.57;34.1;33.46;34.09;6788175.0;0.0;1.0;33.57;34.1;33.46;34.09;6788175.0
T Mobile;21/4/15;32.91;33.37;32.795;33.35;3106801.0;0.0;1.0;32.91;33.37;32.795;33.35;3106801.0
T Mobile;20/4/15;32.24;32.83;32.24;32.69;4813554.0;0.0;1.0;32.24;32.83;32.24;32.69;4813554.0
T Mobile;17/4/15;31.84;32.27;31.75;32.09;2594356.0;0.0;1.0;31.84;32.27;31.75;32.09;2594356.0
T Mobile;16/4/15;31.93;32.1;31.92;32.06;1901120.0;0.0;1.0;31.93;32.1;31.92;32.06;1901120.0
T Mobile;15/4/15;32.03;32.12;31.73;32.01;2714860.0;0.0;1.0;32.03;32.12;31.73;32.01;2714860.0
T Mobile;14/4/15;31.19;31.87;31.19;31.87;1757013.0;0.0;1.0;31.19;31.87;31.19;31.87;1757013.0
T Mobile;13/4/15;32.07;32.15;31.49;31.49;1739366.0;0.0;1.0;32.07;32.15;31.49;31.49;1739366.0
T Mobile;10/4/15;32.38;323.999;31.96;32.06;3079668.0;0.0;1.0;32.38;323.999;31.96;32.06;3079668.0
T Mobile;9/4/15;32.77;33.03;32.35;32.38;1906072.0;0.0;1.0;32.77;33.03;32.35;32.38;1906072.0
T Mobile;8/4/15;33.06;33.22;32.46;32.77;3240442.0;0.0;1.0;33.06;33.22;32.46;32.77;3240442.0
T Mobile;7/4/15;33.11;33.35;32.93;32.98;2389423.0;0.0;1.0;33.11;33.35;32.93;32.98;2389423.0
T Mobile;6/4/15;32.81;33.31;32.74;33.08;1795014.0;0.0;1.0;32.81;33.31;32.74;33.08;1795014.0
T Mobile;2/4/15;31.71;33.0;31.71;32.96;3745064.0;0.0;1.0;31.71;33.0;31.71;32.96;3745064.0
T Mobile;1/4/15;31.76;32.01;31.4;31.64;2296468.0;0.0;1.0;31.76;32.01;31.4;31.64;2296468.0
T Mobile;31/3/15;32.22;32.3;31.57;31.69;2000134.0;0.0;1.0;32.22;32.3;31.57;31.69;2000134.0
T Mobile;30/3/15;32.47;32.64;32.3;32.3;1594566.0;0.0;1.0;32.47;32.64;32.3;32.3;1594566.0
T Mobile;27/3/15;32.46;32.58;32.06;32.38;2129883.0;0.0;1.0;32.46;32.58;32.06;32.38;2129883.0
T Mobile;26/3/15;32.22;32.55;31.85;32.46;3032593.0;0.0;1.0;32.22;32.55;31.85;32.46;3032593.0
T Mobile;25/3/15;33.0;33.1;32.3;32.34;1859502.0;0.0;1.0;33.0;33.1;32.3;32.34;1859502.0
T Mobile;24/3/15;33.18;33.47;32.955;32.98;2383022.0;0.0;1.0;33.18;33.47;32.955;32.98;2383022.0
T Mobile;23/3/15;33.06;33.16;32.69;33.15;2017912.0;0.0;1.0;33.06;33.16;32.69;33.15;2017912.0
T Mobile;20/3/15;33.29;33.42;33.085;33.14;3455828.0;0.0;1.0;33.29;33.42;33.085;33.14;3455828.0
T Mobile;19/3/15;32.87;33.48;32.86;33.2;4074826.0;0.0;1.0;32.87;33.48;32.86;33.2;4074826.0
T Mobile;18/3/15;32.62;32.95;32.12;32.86;5059264.0;0.0;1.0;32.62;32.95;32.12;32.86;5059264.0
T Mobile;17/3/15;32.31;32.68;32.16;32.67;1847674.0;0.0;1.0;32.31;32.68;32.16;32.67;1847674.0
T Mobile;16/3/15;32.21;32.52;32.1;32.47;1939033.0;0.0;1.0;32.21;32.52;32.1;32.47;1939033.0
T Mobile;13/3/15;32.05;32.38;31.8;32.04;2176077.0;0.0;1.0;32.05;32.38;31.8;32.04;2176077.0
T Mobile;12/3/15;32.13;32.37;32.07;32.15;2459358.0;0.0;1.0;32.13;32.37;32.07;32.15;2459358.0
T Mobile;11/3/15;32.33;323.473;31.88;32.11;2977148.0;0.0;1.0;32.33;323.473;31.88;32.11;2977148.0
T Mobile;10/3/15;32.89;32.97;32.34;32.36;4341333.0;0.0;1.0;32.89;32.97;32.34;32.36;4341333.0
T Mobile;9/3/15;32.72;33.05;32.42;33.02;5665066.0;0.0;1.0;32.72;33.05;32.42;33.02;5665066.0
T Mobile;6/3/15;32.68;33.075;32.53;32.72;2875819.0;0.0;1.0;32.68;33.075;32.53;32.72;2875819.0
T Mobile;5/3/15;32.79;33.07;32.6;32.8;5114621.0;0.0;1.0;32.79;33.07;32.6;32.8;5114621.0
T Mobile;4/3/15;33.1;33.1;32.455;32.68;6560027.0;0.0;1.0;33.1;33.1;32.455;32.68;6560027.0
T Mobile;3/3/15;32.96;33.12;32.73;32.76;3285275.0;0.0;1.0;32.96;33.12;32.73;32.76;3285275.0
T Mobile;2/3/15;32.82;33.15;32.65;32.96;2802965.0;0.0;1.0;32.82;33.15;32.65;32.96;2802965.0
T Mobile;27/2/15;32.8;33.1;32.63;33.03;4415066.0;0.0;1.0;32.8;33.1;32.63;33.03;4415066.0
T Mobile;26/2/15;32.56;33.18;32.391;32.48;5132855.0;0.0;1.0;32.56;33.18;32.391;32.48;5132855.0
T Mobile;25/2/15;31.58;322.218;31.51;32.19;2377128.0;0.0;1.0;31.58;322.218;31.51;32.19;2377128.0
T Mobile;24/2/15;31.24;31.98;31.18;31.59;3582266.0;0.0;1.0;31.24;31.98;31.18;31.59;3582266.0
T Mobile;23/2/15;31.75;31.99;31.16;31.36;4533391.0;0.0;1.0;31.75;31.99;31.16;31.36;4533391.0
T Mobile;20/2/15;31.96;32.24;31.54;31.95;4371574.0;0.0;1.0;31.96;32.24;31.54;31.95;4371574.0
T Mobile;19/2/15;32.44;33.22;31.35;31.85;11834012.0;0.0;1.0;32.44;33.22;31.35;31.85;11834012.0
T Mobile;18/2/15;31.72;31.87;30.73;31.0;5232766.0;0.0;1.0;31.72;31.87;30.73;31.0;5232766.0
T Mobile;17/2/15;31.75;322.214;31.61;31.76;2960789.0;0.0;1.0;31.75;322.214;31.61;31.76;2960789.0
T Mobile;13/2/15;31.68;31.84;31.51;31.75;3152703.0;0.0;1.0;31.68;31.84;31.51;31.75;3152703.0
T Mobile;12/2/15;31.51;31.77;31.46;31.59;3305178.0;0.0;1.0;31.51;31.77;31.46;31.59;3305178.0
T Mobile;11/2/15;31.36;31.48;31.1;31.26;4624165.0;0.0;1.0;31.36;31.48;31.1;31.26;4624165.0
T Mobile;10/2/15;31.24;31.55;31.17;31.3;2304075.0;0.0;1.0;31.24;31.55;31.17;31.3;2304075.0
T Mobile;9/2/15;31.18;31.45;30.98;31.08;5798790.0;0.0;1.0;31.18;31.45;30.98;31.08;5798790.0
T Mobile;6/2/15;31.2;31.49;31.08;31.31;2761235.0;0.0;1.0;31.2;31.49;31.08;31.31;2761235.0
T Mobile;5/2/15;30.78;31.29;30.54;31.21;2479595.0;0.0;1.0;30.78;31.29;30.54;31.21;2479595.0
T Mobile;4/2/15;30.82;31.11;30.69;30.75;3830853.0;0.0;1.0;30.82;31.11;30.69;30.75;3830853.0
T Mobile;3/2/15;30.56;31.105;30.44;30.89;4736758.0;0.0;1.0;30.56;31.105;30.44;30.89;4736758.0
T Mobile;2/2/15;30.55;30.71;30.185;30.34;4652052.0;0.0;1.0;30.55;30.71;30.185;30.34;4652052.0
T Mobile;30/1/15;29.4;30.58;29.27;30.18;8199834.0;0.0;1.0;29.4;30.58;29.27;30.18;8199834.0
T Mobile;29/1/15;30.11;30.11;29.365;29.55;5676041.0;0.0;1.0;30.11;30.11;29.365;29.55;5676041.0
T Mobile;28/1/15;30.91;31.14;30.08;30.09;3030397.0;0.0;1.0;30.91;31.14;30.08;30.09;3030397.0
T Mobile;27/1/15;30.32;30.78;30.16;30.66;3082723.0;0.0;1.0;30.32;30.78;30.16;30.66;3082723.0
T Mobile;26/1/15;30.02;30.66;30.0;30.66;3105253.0;0.0;1.0;30.02;30.66;30.0;30.66;3105253.0
T Mobile;23/1/15;30.42;30.51;30.115;30.16;2640231.0;0.0;1.0;30.42;30.51;30.115;30.16;2640231.0
T Mobile;22/1/15;30.27;30.5;29.755;30.5;10036265.0;0.0;1.0;30.27;30.5;29.755;30.5;10036265.0
T Mobile;21/1/15;29.54;30.38;29.45;30.08;6771770.0;0.0;1.0;29.54;30.38;29.45;30.08;6771770.0
T Mobile;20/1/15;29.98;30.02;29.16;29.54;7038727.0;0.0;1.0;29.98;30.02;29.16;29.54;7038727.0
T Mobile;16/1/15;29.15;29.19;28.54;29.14;7985012.0;0.0;1.0;29.15;29.19;28.54;29.14;7985012.0
T Mobile;15/1/15;29.65;29.71;29.13;29.18;4313824.0;0.0;1.0;29.65;29.71;29.13;29.18;4313824.0
T Mobile;14/1/15;29.21;29.58;29.01;29.57;3494585.0;0.0;1.0;29.21;29.58;29.01;29.57;3494585.0
T Mobile;13/1/15;29.45;29.65;29.26;29.47;6198193.0;0.0;1.0;29.45;29.65;29.26;29.47;6198193.0
T Mobile;12/1/15;29.35;29.38;29.08;29.27;5193502.0;0.0;1.0;29.35;29.38;29.08;29.27;5193502.0
T Mobile;9/1/15;29.16;29.38;29.0;29.25;10103443.0;0.0;1.0;29.16;29.38;29.0;29.25;10103443.0
T Mobile;8/1/15;28.32;29.03;28.26;29.02;6715873.0;0.0;1.0;28.32;29.03;28.26;29.02;6715873.0
T Mobile;7/1/15;27.25;28.29;26.96;28.25;7528308.0;0.0;1.0;27.25;28.29;26.96;28.25;7528308.0
T Mobile;6/1/15;27.03;27.2;26.46;26.87;4237104.0;0.0;1.0;27.03;27.2;26.46;26.87;4237104.0
T Mobile;5/1/15;27.12;27.27;26.725;26.93;3477281.0;0.0;1.0;27.12;27.27;26.725;26.93;3477281.0
T Mobile;2/1/15;27.1;27.47;27.03;27.3;3515420.0;0.0;1.0;27.1;27.47;27.03;27.3;3515420.0
T Mobile;31/12/14;27.1;27.17;26.81;26.94;3668892.0;0.0;1.0;27.1;27.17;26.81;26.94;3668892.0
T Mobile;30/12/14;27.34;27.39;26.82;27.0;4606431.0;0.0;1.0;27.34;27.39;26.82;27.0;4606431.0
T Mobile;29/12/14;27.0;27.56;26.9;27.49;3715956.0;0.0;1.0;27.0;27.56;26.9;27.49;3715956.0
T Mobile;26/12/14;26.71;27.13;26.66;27.03;870548.0;0.0;1.0;26.71;27.13;26.66;27.03;870548.0
T Mobile;24/12/14;26.61;26.82;26.48;26.67;801167.0;0.0;1.0;26.61;26.82;26.48;26.67;801167.0
T Mobile;23/12/14;26.74;26.995;26.5;26.6;3158038.0;0.0;1.0;26.74;26.995;26.5;26.6;3158038.0
T Mobile;22/12/14;26.49;26.75;26.3;26.68;2839895.0;0.0;1.0;26.49;26.75;26.3;26.68;2839895.0
T Mobile;19/12/14;25.85;26.48;25.75;26.45;5024180.0;0.0;1.0;25.85;26.48;25.75;26.45;5024180.0
T Mobile;18/12/14;25.57;25.92;25.5;25.91;5891741.0;0.0;1.0;25.57;25.92;25.5;25.91;5891741.0
T Mobile;17/12/14;24.5;25.16;24.26;25.1;9133665.0;0.0;1.0;24.5;25.16;24.26;25.1;9133665.0
T Mobile;16/12/14;25.12;25.26;24.55;24.57;5776495.0;0.0;1.0;25.12;25.26;24.55;24.57;5776495.0
T Mobile;15/12/14;25.4;25.74;25.07;25.25;6530656.0;0.0;1.0;25.4;25.74;25.07;25.25;6530656.0
